Product_ID	Product_id_LAST	is_in_catalog	value
57691	77781	0	"Friuli Isonzo Malvasia DOC ""Vigna della Permuta"" 2018 - Ronco del Gelso"
57692	77782	0	"Friuli Isonzo Rive Alte Pinot Grigio DOC ""Sot Lis Rivis"" 2018 - Ronco del Gelso"
57693	57793	0	"Vino Rosso ""Casamatta"" 2018 - Bibi Graetz"
57694	65057	0	"Toscana Rosso IGT ""Soffocone di Vincigliata"" 2017 - Bibi Graetz"
57695	57695	1	
57696	57794	0	"Toscana Rosso IGT ""Colore"" 2015 - Bibi Graetz"
57697	57697	0	
57698	74228	0	Collio Friulano 2019 - Toros
57699	74229	0	Collio Pinot Bianco 2019 - Toros
57700	74230	0	Collio Pinot Grigio DOC 2019 - Toros
57701	74231	0	Collio Chardonnay DOC 2019 - Toros
57702	74232	0	Collio Sauvignon DOC 2019 - Toros
57703	74233	0	Collio Ribolla Gialla DOC 2019 - Toros
57704	74234	0	Collio Merlot DOC 2019 - Toros
57705	57705	0	
57706	80304	0	Alto Adige Spumante Brut Rosé Metodo Classico DOC “Athesis” 2017 - Kettmeir
57707	98998	0	Alto Adige Chardonnay DOC 2020 - Kettmeir
57708	97251	0	Alto Adige Sauvignon DOC 2020 - Kettmeir
57709	94477	0	Alto Adige Müller Thurgau  2020 - Kettmeir
57710	94476	0	Alto Adige Pinot Bianco  2020 - Kettmeir
57711	76101	0	Alto Adige Pinot Grigio Spumante Brut Metodo Classico DOC 2014 - Santa Margherita
57712	71974	0	Valdadige Pinot Grigio DOC 2019 - Santa Margherita
57713	89022	0	"Franciacorta Brut Riserva ""Millè"" 2008 - Tenuta Villa Crespia"
57714	57714	0	
57715	57715	0	
57716	57716	0	
57720	57720	0	
57721	57721	0	
57722	88771	0	"Sicilia Nero d’Avola DOC ""Fondo Filara"" 2019 - Nicosia"
57723	57723	0	
57724	88773	0	"Terre Siciliane Bianco IGT ""Falde"" 2020 - Nicosia"
57725	57725	0	
57726	94683	0	Dolcetto d'Alba DOC 2020 - Cascina Sòt
57727	89870	0	Langhe Riesling DOC 2019 - Massolino (tappo a vite)
57728	57728	1	
57729	90287	0	"Vino de la Tierra de Castilla y León Blanco DO ""Musso"" 2020 - Casa Rojo (tappo a vite)"
57730	90288	0	"Vino de la Tierra de Castilla y León Rosado DO ""Musso"" 2019 - Casa Rojo (tappo a vite)"
57731	90289	0	"Vino de la Tierra de Castilla y León Tinto DO ""Musso"" 2019 - Casa Rojo (tappo a vite)"
57732	102330	0	"Alto Adige Sauvignon DOC ""Quintessenz"" 2019 - Kaltern"
57733	57733	0	
57734	57734	1	
57735	57735	1	
57736	102826	0	Alto Adige Gewürztraminer Vendemmia Tardiva DOC “Spatlese” 2018 - Hofstätter (0.375l)
57737	71917	0	"Alto Adige Sauvignon DOC ""Oberkerschbaum"" 2018 - Hofstätter"
57739	87442	0	"Valdeorras Godello DO ""Pagos de Galir"" 2019 - Virgen del Galir,CVNE"
57740	69032	0	"Valdeorras Mencía DO ""Pagos de Galir"" 2017 - Virgen del Galir, CVNE"
57741	79464	0	"Valdeorras Godello DO ""Maruxa"" 2019 - Virgen del Galir, CVNE"
57742	79463	0	"Valdeorras Mencía DO ""Maruxa"" 2019 - Virgen del Galir, CVNE"
57743	93477	0	"Cava Brut ""Gran Reserva"" 2015 - Roger Goulart,CVNE"
57744	79461	0	"Cava Rosé Brut ""Coral"" 2018 - Roger Goulart,CVNE"
57745	57745	1	
57746	89989	0	"Ribera del Duero ""Bela"" 2019 - CVNE"
57747	89990	0	Rioja Tinto Gran Reserva DOC 2014 - Viña Real
57748	96991	0	Rioja Rosado DOCa 2020 - Viña Real
57749	89991	0	"Rioja Blanco DOCa ""Barrel Fermented"" 2019 - Viña Real"
57750	98304	0	Rioja Reserva DOC 2017 - Contino
57751	95356	0	"Venezia Giulia Ribolla Gialla IGT ""Vinnae"" 2020 - Jermann (tappo a vite)"
57752	95355	0	"Venezia Giulia Ribolla Gialla IGT ""Vinnae"" 2020 - Jermann (0.375l - tappo a vite)"
57753	95357	0	Venezia Giulia Pinot Bianco IGT 2020 - Jermann (tappo a vite)
57754	95358	0	Venezia Giulia Pinot Grigio IGT 2020 - Jermann (tappo a vite)
57755	95360	0	Venezia Giulia Chardonnay IGT 2020 - Jermann (tappo a vite)
57756	95359	0	Venezia Giulia Chardonnay IGT 2020 - Jermann (0.375l - tappo a vite)
57757	95361	0	Venezia Giulia Sauvignon IGT 2020 - Jermann (tappo a vite)
57758	81240	0	"Venezia Giulia Bianco IGT ""Vintage Tunina"" 2017 - Jermann (tappo a vite)"
57759	72510	0	"Giulia Chardonnay IGT ""W… Dreams… … …"" 2018 - Jermann (tappo a vite)"
57760	88105	0	"Venezia Giulia Chardonnay IGT ""W… Dreams… … …"" 2018 Magnum - Jermann (tappo a vite)"
57761	57761	0	
57762	101727	0	"Prosecco DOC ""Il Vino dei Poeti"" 2020 - Bottega"
57763	101728	0	"Prosecco Extra Dry DOC ""Il Vino dei Poeti"" 2020 - Bottega"
57764	98110	0	Valdobbiadene Prosecco Superiore Extra Dry DOCG 2020 - Bottega
57765	92015	0	"Prosecco Brut DOC ""Gold"" 2020 - Bottega    "
57766	101730	0	"Prosecco Brut DOC ""Gold"" 2020 - Bottega (astuccio)"
57767	101729	0	"Venezia Spumante DOC ""White Gold"" 2020 - Bottega"
57768	57768	0	
57769	101977	0	"Terre Siciliane IGT ""Kados"" 2020 - Duca di Salaparuta"
57770	85127	0	"Terre Siciliane IGT ""Triskelè"" 2017 - Duca di Salaparuta"
57771	99240	0	"Marsala Superiore Riserva DOC ""Targa Riserva 1840"" 2007 - Florio (0.5l) "
57772	93831	0	"Brunello di Montalcino DOCG ""Vigna La Casa"" 2016 - Caparzo"
57773	57773	0	
57774	57774	1	
57775	84455	0	Tokaji Aszù 5 Puttonyos Dolce 2011 - Disznókö
57776	57776	0	
57777	101314	0	Spumante Metodo Classico Brut Rosé 201 - Terrazze dell’Etna
57778	97942	0	"Beneventano Aglianico IGT ""Vigneti di Bruma"" 2019 - Fattoria La Rivolta"
57779	73371	0	"Colli Trevigiani IGT ""Venegazzu' Rosso della Casa"" 2016 - Loredan Gasparini"
57780	87071	0	"Coste della Sesia Nebbiolo DOC 2018 ""Juvenia"" - Antoniolo"
57781	98830	0	Falerno del Massico Rosso DOC 2017 - Villa Matilde
57782	79844	0	Isonzo del Friuli Friulano DOP 2019 - Pierpaolo Pecorari
57783	97952	0	"Emilia Lambrusco Rosso IGP ""RossoViola Vigneto Saetti"" 2020 - Luciano Saetti"
57784	86984	0	"Taurasi ""Vigna Macchia dei Goti"" 2016 - Antonio Caggiano"
57785	75351	0	Vino Nobile di Montepulciano DOCG 2016 - Villa Sant'Anna
57786	91397	0	"Vigneti delle Dolomiti Pinot Grigio IGT ""Graminé"" 2019 - Longariva"
57787	57787	1	
57788	57788	1	
57789	93512	0	Offida Passerina DOCG 2020 - Tenuta Santori
57790	76408	0	Sannio Greco DOC “Aurora” 2019 - terreStregate
57791	76410	0	"Beneventano Falanghina IGT ""Trama"" 2019 - terreStregate"
57792	81065	0	Cremant du Jura Brut Nature AOC 2017 - Overnoy
57793	57793	1	
57794	57794	1	
57795	72338	0	"Toscana Rosso IGT ""San Pio"" 2017 - Mastrojanni"
57796	65285	0	Chablis Côte de Léchet 1er Cru 2018 - Bernard Defaix
57797	57797	1	
57798	57798	1	
57799	90011	0	"Friuli Grave Merlot DOC ""Borgo Tesis"" 2018 - Fantinel"
57800	94636	0	"Maremma Toscana Rosso DOC ""Ceccante"" 2017 - Grillesino"
57801	95389	0	"Barbera d’Asti DOCG ""Palás"" 2020 - Michele Chiarlo"
57802	90626	0	"Vermentino di Sardegna DOC ""Cala Silente"" 2020 - Cantina Santadi"
57803	97610	0	"Carignano del Sulcis Riserva DOC ""Rocca Rubia"" 2018 - Cantina Santadi (0.375l)"
57804	77115	0	Barbera del Monferrato DOC “Villa Sparina” 2018 - Villa Sparina (0.375l)
57805	103510	0	"Aglianico del Vulture DOC ""Teodosio"" 2018 Magnum - Basilisco (cassetta di legno)"
57806	93481	0	"Castel del Monte Nero di Troia DOC ""Pietra dei Lupi"" 2017 - Cantine Carpentiere"
57807	93467	0	"Brunello di Montalcino DOCG ""Filo di Seta"" 2016 - Castello Romitorio"
57808	57808	0	
57809	72386	0	"Nuits-Saint-Georges Premier Cru ""Aux Chaingnots"" 2017 - Domaine De Bellene"
57810	91838	0	Savigny-Les-Beaune Villages 2018 - Domaine De Bellene
57811	57811	1	
57812	72401	0	"Chianti Classico Vigna Doghessa DOCG ""Casanuova di Nittardi"" 2017 - Nittardi"
57813	82636	0	Chianti Classico Riserva DOCG 2016 - Nittardi
57814	84190	0	"Toscana Rosso IGT ""Ad Astra"" 2017 - Nittardi"
57815	95952	0	"San Martino della Battaglia DOC ""Campo del Soglio"" 2019 - Podere Selva Capuzza"
57816	72407	0	"Garda Classico Groppello DOC ""San Biagio"" 2018 - Podere Selva Capuzza"
57817	95950	0	"Lugana DOC ""San Vigilio"" 2020 - Podere Selva Capuzza"
57818	96992	0	"Lugana DOC ""Selva"" 2019 - Podere Selva Capuzza"
57819	72410	0	"Garda Classico Rosso DOC ""Dunant"" 2016 - Podere Selva Capuzza"
57820	57820	0	
57821	57821	0	
57822	73023	0	Vermentino di Sardegna DOC “Is Argiolas” 2019 - Argiolas
57823	57823	1	
57824	57824	1	
57825	57825	1	
57826	91843	0	Barbera d’Alba DOC 2018 - Serradenari
57827	80623	0	"Barolo DOCG “La Delizia"" 2016 - Giulia Negri"
57828	90091	0	"Barolo DOCG ""La Tartufaia"" 2017 - Giulia Negri"
57829	103334	0	Langhe Nebbiolo DOC 2019 - Serradenari
57830	72752	0	Spumante Metodo Classico Cuvée Brut 50 Mesi 2014 - Terrazze dell'Etna
57831	81866	0	Spumante Metodo Classico Rosé Brut 50 Mesi 2014 - Terrazze dell'Etna
57832	72769	0	Brunello di Montalcino DOCG 2015 Magnum - Castello Romitorio (cassetta di legno)
57833	57833	1	
57834	101332	0	"Frusinate IGT ""Fregellae"" 2018 - Palazzo Tronconi"
57835	87180	0	"Frusinate IGT ""Zitore"" 2017 - Palazzo Tronconi"
57836	58493	0	"Frusinate IGT ""Lauterie"" 2016 - Palazzo Tronconi"
57837	57837	1	
57838	57838	0	
57839	57839	0	
57840	57840	0	
57841	57841	0	
57842	57842	0	
57843	57843	0	
57844	94553	0	Franciacorta DOCG Satèn 2017 - Ferghettina (astuccio)
57845	95529	0	Franciacorta DOCG Satèn 2017 Magnum - Ferghettina
57846	98524	0	Franciacorta DOCG Satèn 2017 Magnum - Ferghettina (astuccio)
57847	100686	0	"Franciacorta Brut DOCG ""Milledì"" 2017 - Ferghettina"
57848	100687	0	"Franciacorta Brut DOCG ""Milledì"" 2017 - Ferghettina (astuccio)"
57849	91362	0	Franciacorta Brut Rosé DOCG 2017 - Ferghettina
57850	93482	0	Franciacorta Brut Rosé DOCG 2017 - Ferghettina (astuccio)
57851	100503	0	Franciacorta Extra Brut 2014 - Ferghettina
57852	103549	0	Franciacorta Extra Brut 2014 - Ferghettina (astuccio)
57853	92435	0	"Franciacorta DOCG ""Riserva 33"" Pas Dosé 2013 - Ferghettina"
57854	72108	0	Curtefranca Bianco DOC 2019 - Ferghettina
57855	72109	0	Curtefranca Rosso DOC 2018 - Ferghettina
57856	92436	0	"Franciacorta DOCG ""Riserva 33"" Pas Dosé 2013 - Ferghettina (astuccio)"
57857	71644	0	Umbria Grechetto IGT “Il Moggio” 2018 - Goretti
57858	74327	0	 Umbria Rosato IGT “Fontanella” 2019 - Goretti
57859	79611	0	Umbria Bianco IGT “Fontanella” 2019 - Goretti
57860	88989	0	Umbria Rosso IGT “Fontanella” 2019 - Goretti
57861	57861	0	
57862	57862	0	
57863	94878	0	"Bolgheri Rosato DOC ""Cassiopea"" 2020 - Poggio al Tesoro"
57864	57864	0	
57865	57865	0	
57866	57866	0	
57867	57867	0	
57868	57868	0	
57869	57869	0	
57870	57870	0	
57871	57871	0	
57872	57872	0	
57873	57873	0	
57874	57874	0	
57875	57875	0	
57876	57876	0	
57877	57877	0	
57878	57878	0	
57879	57879	0	
57880	57880	0	
57881	57881	0	
57882	57882	0	
57883	57883	0	
57884	57884	0	
57885	57885	0	
57886	57886	0	
57887	57887	0	
57888	57888	0	
57889	57889	0	
57890	57890	0	
57891	57891	0	
57892	57892	0	
57893	57893	0	
57894	57894	0	
57895	57895	0	
57896	57896	0	
57897	57897	0	
57898	57898	0	
57899	57899	0	
57900	57900	0	
57901	57901	0	
57902	57902	0	
57903	57903	0	
57904	57904	0	
57905	57905	0	
57906	57906	0	
57907	57907	0	
57908	57908	0	
57909	57909	0	
57910	57910	0	
57911	57911	0	
57912	57912	0	
57913	57913	0	
57914	57914	0	
57915	57915	0	
57916	57916	0	
57917	57917	0	
57918	57918	0	
57919	57919	0	
57920	57920	0	
57921	57921	0	
57922	57922	0	
57923	57923	0	
57924	57924	0	
57925	57925	0	
57926	57926	0	
57927	57927	0	
57928	57928	0	
57929	94879	0	"Veronese IGT ""Palazzo della Torre"" 2018 - Allegrini"
57931	57931	1	
57932	73381	0	"Langhe Chardonnay DOC ""Cadet"" 2018 - Bruno Rocca"
57933	92571	0	Barbaresco DOCG 2018 - Bruno Rocca
57934	92572	0	"Barbaresco DOCG ""Rabajà"" 2018 - Bruno Rocca"
57935	92574	0	"Barbaresco Riserva DOCG ""Rabajà"" 2015 - Bruno Rocca"
57936	100691	0	"Dolcetto d’Alba DOC ""Trifolé"" 2020 - Bruno Rocca"
57937	73383	0	"Langhe Nebbiolo DOC ""Fralù"" 2018 Magnum - Bruno Rocca"
57938	57938	0	
57939	57939	1	
57940	73385	1	"Barbera d'Alba DOC ""Ciabot dù re"" 2017 - Giovanni Corino"
57941	103286	0	Dolcetto d’Alba DOC 2019 - Giovanni Corino
57942	89032	0	Moscato d’Asti DOCG 2020 - Fabio Perrone (tappo a vite)
57943	89033	0	Piemonte Brachetto DOC 2020 - Fabio Perrone (tappo a vite)
57944	57944	0	
57945	57945	1	
57946	65670	0	Roero DOCG 2017 - Matteo Correggia (tappo stelvin, 0.375l)
57947	73396	1	"Roero DOCG ""La Val dei Preti"" 2016 Magnum - Matteo Correggia (astuccio)"
57948	57948	1	
57949	57949	0	
57950	57950	0	
57951	65391	0	"Colli Tortonesi Barbera DOC ""Sant’Andrea"" 2018 - Vigne Marina Coppi"
57952	73409	1	"Colli Tortonesi Barbera Superiore DOC ""I Grop"" 2015 - Vigne Marina Coppi"
57953	73445	0	Boca DOC 2016 - Vallana
57954	92597	0	"Valcalepio Rosso Riserva DOC ""Bemù"" 2017 - Tosca"
57955	85435	0	Valcalepio Rosso DOC 2017 - Castello di Grumello
57956	103290	0	Valcalepio Rosso DOC 2016 - Castello di Grumello
57957	73452	0	Valcalepio Rosso Riserva DOC 2015 Magnum - Castello di Grumello (astuccio)
57958	57958	0	
57959	92600	0	"Provincia di Pavia Bianco frizzante IGT ""Il Peccatore"" 2020 - Bisi"
57960	93888	0	"Oltrepò Pavese Riesling Renano DOC ""La Grà"" 2020 - Bisi"
57961	57961	1	
57962	57962	1	
57963	99804	0	"Conegliano Valdobbiadene Prosecco Superiore Extra Dry DOCG ""Alice"" 2020 - Le Vigne di Alice"
57964	73464	0	"Conegliano Valdobbiadene Prosecco Superiore Extra Dry DOCG ""Alice"" 2018 Magnum - Le Vigne di Alice"
57965	92611	0	"Conegliano Valdobbiadene Prosecco Superiore Nature DOCG ""Doro"" 2019 Magnum - Le Vigne di Alice"
57966	73466	0	Vigneti delle Dolomiti Müller Thurgau IGT 2019 - Terre del Föhn
57967	92613	0	Vigneti delle Dolomiti Chardonnay IGT 2019 - Terre del Föhn
57968	89106	0	Vigneti delle Dolomiti Pinot Grigio IGT 2019 - Terre del Föhn
57969	73469	0	Trentino Marzemino DOC 2018 - Terre del Föhn
57970	90656	0	"Vigneti delle Dolomiti Pinot Grigio IGT ""Maso Papa"" 2019 - Maso Cantanghel (tappo a vite)"
57971	86356	0	"Trento Extra Brut DOC ""Cuvée N°5"" 2016 - Etyssa"
57972	57972	0	
57973	73489	0	"Spumante Metodo Classico Brut ""Ribolla Gialla"" 2018 - Di Lenardo"
57974	96993	0	Venezia Giulia Sauvignon IGT 2020 - Di Lenardo
57975	96684	0	"Friuli Friulano DOC ""Toh"" 2020 - Di Lenardo"
57976	77266	0	"Venezia Giulia Ribolla Gialla IGT ""Come mi vuoi"" 2019 - Di Lenardo"
57977	103293	0	"Venezia Giulia Pinot Grigio Ramato IGT ""Gossip"" 2020 - Di Lenardo"
57978	103294	0	Venezia Giulia Merlot IGT 2020 - Di Lenardo
57979	92624	0	"Vino Rosso ""Ronco Nolè"" 2019 - Di Lenardo"
57980	78820	0	"Venezia Giulia Merlot IGT ""Just me"" 2017 - Di Lenardo"
57981	73494	0	"Collio DOC ""Vecchie vigne"" 2016 - Roncùs"
57982	98334	0	"Venezia Giulia Merlot IGT ""Merlot"" 2018 - Roncùs"
57983	73498	0	"Venezia Giulia Merlot IGT ""Merlot"" 2017 Magnum - Roncùs"
57984	57984	1	
57985	80106	0	Slovenja ZGP Goriška Brda Cabernet Sauvignon 2019 - Ferdinand
57986	92628	0	Portofino Spumante Metodo Classico Dosaggio Zero Rosè DOC “Abissi” 2017 - Bisson
57987	57987	0	
57988	92629	0	"Portofino DOC ""L’Antico"" 2018 - Bisson"
57989	57989	1	
57990	73544	1	"Liguria di Levante Bianco IGT ""Telemaco"" 2018 - Campogrande"
57991	92636	0	Romagna Sangiovese Predappio DOC 2015 - Condè
57992	92642	0	"Chianti DOCG ""Meme"" 2019 - Fattoria di Petrognano"
57993	80107	0	Toscana Rosato IGT 2019 - Castello della Paneretta
57994	73558	0	"Chianti Classico Riserva DOCG ""Quattrocentenario"" 2013 - Castello della Paneretta"
57995	67169	0	Chianti Classico DOCG 2016 Magnum - Castello della Paneretta
57996	73563	0	Rosso di Montalcino DOC 2018 - Claudia Ferrero
57997	73564	0	Brunello di Montalcino DOCG 2015 - Claudia Ferrero
57998	98766	0	"Bolgheri Bianco DOC ""Borgeri Bianco"" 2020 - Giorgio Meletti Cavallari"
57999	83596	0	Bolgheri Rosato DOC 2019 - Giorgio Meletti Cavallari
58000	99805	0	"Bolgheri Rosso DOC ""Borgeri"" 2019 - Giorgio Meletti Cavallari"
58001	87446	0	"Bolgheri Rosso DOC ""Borgeri"" 2018 - Giorgio Meletti Cavallari (0.375l)"
58002	99806	0	"Morellino di Scansano DOCG ""Ribeo"" 2019 - Roccapesta"
58003	58003	0	
58004	92653	0	Rosso di Montepulciano DOC 2019 - Romeo
58005	73571	0	Vino Nobile di Montepulciano DOCG 2017 - Romeo
58006	90069	0	"Verdicchio di Matelica DOC ""Gegè"" 2018 - Cavalieri"
58007	92660	0	"Frascati Superiore DOCG ""Abelos"" 2020 - De Sanctis"
58008	58008	0	
58009	99808	0	"Fiano di Avellino DOCG ""Exultet"" 2020 - Quintodecimo"
58010	98834	0	"Greco di Tufo DOCG ""Giallo d’Arles"" 2020 - Quintodecimo"
58011	92663	0	Irpinia Aglianico DOC “Terra d’Eclano” 2018 - Quintodecimo
58012	97511	0	"Salento Bianco IGT ""Mezzogiorno Bianco"" 2020 - Morella (tappo a vite)"
58013	95334	0	"Salento Rosso IGT ""Mezzanotte Primitivo"" 2019 - Morella"
58014	85876	0	"Tarantino Rosso IGT ""Primitivo Malbek"" 2018 - Morella"
58015	73599	1	"Tarantino Rosso IGT ""Old Vines Primitivo"" 2016 - Morella"
58016	66887	0	"Tarantino Rosso IGT ""La Signora Primitivo"" 2016 - Morella"
58017	92668	0	"Basilicata Moscato Bianco Secco Frizzante IGT ""Dhjetë"" 2019 - Musto Carmelitano (tappo a corona)"
58018	58018	1	
58019	92670	0	Val di Neto Bianco IGT “Grisara” 2020 - Ceraudo
58020	87415	0	"Val di Neto Rosato IGT ""Grayasusi Etichetta Rame"" 2019 - Ceraudo"
58021	92673	0	"Val di Neto Rosso IGT ""Nanà"" 2019 - Ceraudo"
58022	87417	0	Etna Bianco DOC 2019 - Graci
58023	98835	0	Etna Rosato DOC 2020 - Graci
58024	82385	0	"Sicilia Grillo DOC ""4 filari"" 2019 - Case Alte"
58025	82386	0	"Sicilia Catarratto DOC ""12 Filari"" 2019 - Case Alte"
58026	92680	0	"Vermentino di Sardegna ""6 MURA"" 2019 - Cantina Giba"
58027	85438	0	"Carignano del Sulcis DOC ""6Mura"" 2017 - Giba"
58028	58028	1	
58032	83066	0	"Salento Primitivo IGT ""Sasseo"" 2018 - Masseria Altemura"
58033	96933	0	Salento Falanghina IGT 2020 - Masseria Altemura
58034	58034	0	
58035	95020	0	"Friuli Colli Orientali DOC ""Biancosesto"" 2019 - La Tunella"
58036	58036	0	
58037	103801	0	"Torgiano Rosso DOC ""Rubesco"" 2019 - Lungarotti"
58038	100994	0	"Valpolicella Ripasso DOC ""Corte Giara"" 2019 - Allegrini"
58039	58039	0	
58042	58042	0	
58043	58043	0	
58044	58044	0	
58045	58045	0	
58046	58046	0	
58047	58047	0	
58050	58050	0	
58051	92687	0	"Champagne Extra Brut Blanc de Blancs Grand Cru ""Minéral"" 2015 - Agrapart & Fils"
58052	92690	0	"Champagne Brut Nature Blanc de Blancs Grand Cru ""Vénus"" 2014 - Agrapart & Fils"
58053	98826	0	"Champagne Brut Nature Premier Cru ""Les Blanchiens"" 2013 - Roger Pouillon et Fils"
58054	90068	0	"Alsace Gewürztraminer ""Kritt"" 2018 - Domaine Gresser"
58055	73653	0	"Alsace Pinot Gris ""Brandhof"" 2017 - Domaine Gresser"
58056	92699	0	Pinot Gris Grand Cru Kirchberg de Barr 2017 - Alsace Willm
58057	58057	1	
58058	103305	0	"Sancerre Blanc ""Les Baronnes"" 2020 - Henri Bourgeois"
58059	58059	1	
58060	80110	0	"Sancerre Blanc ""D'Antan"" 2017 - Henri Bourgeois"
58061	58061	1	
58062	73665	0	"Sancerre Rouge ""Les Baronnes"" 2016 - Henri Bourgeois"
58063	92713	0	"Blanc Fumé de Pouilly ""Les Cornets"" 2018 - Michel Redde et Fils"
58064	92715	0	"Blanc Fumé de Pouilly ""Les Champs des Billons"" 2018 - Michel Redde et Fils"
58065	92716	0	"Blanc Fumé de Pouilly ""Les Bois de St.Andelain"" 2018 - Michel Redde et Fils"
58066	58066	1	
58067	103306	0	Petit Chablis 2020 - Domaine Bernard Defaix
58068	73672	0	Chablis Cuvée Vieille Vigne 2018 - Domaine Bernard Defaix
58069	98767	0	Chablis Fourchaume 1er Cru 2019 - Bernard Defaix
58070	92727	0	Chablis Vaudésir Grand Cru 2018 - Bernard Defaix
58071	92772	0	Puligny Montrachet 1er Cru Les Demoiselles 2018 - Domaine Guy Amiot et Fils
58072	94871	1	Rully Rabourcé 1er Cru Blanc 2018 - Domaine Jaeger Defaix
58073	92774	0	Rully Rouge 2018 - Domaine Jaeger Defaix
58074	89557	0	Rully Clos du Chapitre 1er Cru Rouge 2018 - Domaine Jaeger Defaix
58075	71875	0	"Mâcon-Vergisson ""Sur La Roche"" 2018 - Jacques & Nathalie Saumaize"
58076	73760	0	"Vin de Savoie ""Primitif"" 2018 - Domaine Giachino"
58077	86360	0	Vin de Savoie “Apremont” 2019 - Domaine Giachino
58078	73762	0	"Roussette de Savoie ""Altesse"" 2018 - Domaine Giachino"
58079	58079	1	
58080	73770	0	Saint Joseph Rouge 2017 - Domaine Jean Michel Gerin
58081	73771	0	"Côte Rôtie ""Champin Le Seigneur"" 2017 - Domaine Jean Michel Gerin"
58082	83766	0	Châteauneuf du Pape Rouge 2018 - Domaine de Beaurenard
58083	58083	0	
58084	58084	1	
58085	73784	1	"Côtes du Roussillon Rouge ""Le Mas"" 2017 - Domaine des Demoiselles"
58086	73785	0	"Muscat de Rivesaltes ""Dona del Sol"" 2018 - Domaine des Demoiselles"
58087	92833	0	"Rheingau Rüdesheim am Rhein Riesling QbA ""Terra Montosa"" 2018 - Georg Breuer"
58088	92836	0	Rheingau Rüdesheim am Rhein Berg Schlossberg Grand Cru Riesling 2018 - Georg Breuer
58089	58089	0	
58090	58090	1	
58091	68251	0	Mosel Schloss Scharzhofberger Riesling Kabinett Grosse Lage 2018 - Reichsgraf von Kesselstatt
58092	73813	0	Mosel Josephshofer Riesling Kabinett Grosse Lage 2018 - Reichsgraf von Kesselstatt
58093	68131	0	Franken Homburg Riesling Kabinett Trocken 2018 - Fürst Löwenstein (tappo a vite)
58094	90939	0	"Kremstal ""Gruner Veltliner Hochterrassen"" 2019 - Salomon Undhof (tappo a vite)"
58095	103309	0	"Kremstal Gruner Veltliner Messwein ""Franciscus"" 2020 - Salomon Undhof (tappo a vite)"
58096	73820	1	"Kremstal ""Gruner Veltliner Wachtberg"" 2018 - Salomon Undhof (tappo stelvin)"
58097	58097	0	
58098	92853	0	"Rueda ""Vina oropendola"" 2019 - Vinedos Iberian"
58099	92854	0	"Ribera del Duero ""Jaros"" 2017 - Vinedos Iberian"
58100	92855	0	"Ribera del Duero ""Chafadin"" 2016 - Vinedos Iberian"
58101	103520	0	"Marlborough ""Petit Clos Sauvignon Blanc"" 2020 - Clos Henri (tappo a vite)"
58102	71874	0	"Marlborough ""Clos Henri Sauvignon Blanc"" 2017 - Clos Henri (tappo a vite)"
58103	92872	0	"Marlborough ""Petit Clos Pinot Noir"" 2018 - Clos Henri (tappo a vite)"
58104	73839	0	"Marlborough "" Clos Pinot Noir"" 2016 - Clos Henri (tappo a vite)"
58105	58105	0	
58106	94664	0	"Salice Salentino Rosso Riserva DOC ""50° Vendemmia"" 2017 - Leone de Castris (0.375l)"
58107	100508	0	"Salento Negroamaro IGT ""Elo Veni"" 2020 - Leone de Castris"
58108	103426	0	"Aglianico del Vulture ""Titolo"" 2019 - Elena Fucci"
58109	96240	0	"Vermentino ""Tuvaoes"" di Sardegna DOC 2020 - Cantina Cherchi"
58110	95536	0	Roero Arneis DOCG 2020 - Malvirà
58111	90169	0	"Puglia Chardonnay IGP ""Maniero di Federico"" 2020 - Cantina Vignuo"
58112	74311	0	"Puglia Uva di Troia Rosso IGP ""Maniero di Federico"" 2018 - Cantina Vignuolo"
58113	83142	0	Castel del Monte Nero di Troia DOC 2018 - Cantina Vignuolo
58114	96307	0	Castel del Monte Rosato DOC 2020 - Cantina Vignuolo
58115	76476	0	"Cerasuolo d'Abruzzo DOC ""Cadetto"" 2019 - Castorani"
58116	95692	0	"Lambrusco di Sorbara Frizzante Secco DOC ""Piria"" 2020 - Paltrinieri"
58117	81695	0	"Greco di Tufo DOCG ""Vigna Cicogna"" 2019 - Benito Ferrara"
58118	91912	0	Venezia Giulia Sauvignon IGT 2020 - Tenuta Pinni
58119	58119	0	
58120	97797	0	"Isola dei Nuraghi IGT ""Tino Sur Lie"" 2018 - Mora&Memo"
58121	71615	0	Sebino Pinot Nero IGT 2012 - Ricci Curbastro
58122	102063	0	"Piemonte Rosato DOC ""Mimi"" 2020 - Cossetti"
58123	101276	0	Ribolla Gialla IGP Trevenezie 2020 - Dario Coos
58124	58124	0	
58125	95945	0	Langhe Pinot Nero DOC 2018 - Giulia Negri
58126	98466	0	"Champagne Grand Cru ""Avize & Cramant"" 2016 - Marguet Père & Fils"
58127	88071	0	Puglia Nero di Troia IGT 2018 - Cantina Ariano
58128	76644	0	Etna Rosato DOC “Sul Vulcano” 2019 - Donnafugata
58129	99091	0	"Salice Salentino Rosso Riserva DOC ""Selvarossa"" 2017 - Due Palme"
58130	93501	0	"Salento Negroamaro IGT ""Canonico"" 2020 - Due Palme"
58131	94902	0	Syrah Sicilia DOC 2019 - Tenuta Sallier de la Tour, Tasca d’Almerita
58132	72028	0	"Champagne Brut ""La Grande Année"" 2012 - Bollinger"
